Organism Name	baseMean	controlMean	experimentalMean	log2FoldChange	lfcSE	stat	pvalue	padj
MULTISPECIES: 2-hydroxyglutaryl-CoA dehydratase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: 30S ribosomal protein S17	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: 30S ribosomal protein S5	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: 3-deoxy-D-manno-octulosonic acid transferase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: 3-hydroxybutyryl-CoA dehydrogenase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: 50S ribosomal protein L13	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: 50S ribosomal protein L23	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: 50S ribosomal protein L5	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: C4-dicarboxylate ABC transporter	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: DNA-directed RNA polymerase sigma-70 factor	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: DUF3417 domain-containing protein	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: gluconate 5-dehydrogenase (5-keto-D-gluconate 5-reductase)	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: HAD family hydrolase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: mIT family metal ion transporter CorA	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: Na+/H+ antiporter family protein	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: phosphoglucosamine mutase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: preprotein translocase subunit SecG	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: site-specific integrase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: UDP-N-acetylenolpyruvoylglucosamine reductase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: UMP kinase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
MULTISPECIES: V-type ATP synthase subunit B	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
NADH-quinone oxidoreductase subunit N	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
NADH:ubiquinone oxidoreductase subunit H	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
NADH:ubiquinone reductase (Na(+)-transporting) subunit B	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
oleate hydratase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
peptidase M13	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
peptidase M24 family protein	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
phage tail tape measure protein	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
phosphoglycerate kinase, partial	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
phosphoribosylamine--glycine ligase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
phosphotransferase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
polyprenol monophosphomannose synthase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
porin	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
PspC domain-containing protein	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
PTS fructose transporter subunit IIABC	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
putative two-component system sensor histidine kinase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
replicative DNA helicase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
ribosome-recycling factor	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
rod shape-determining protein MreD	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
SAM-dependent DNA methyltransferase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
sel1 repeat family protein	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
site-specific DNA-methyltransferase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
site-specific integrase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
thioredoxin-disulfide reductase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
toxin Fic	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
transcription termination/antitermination factor NusG	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
transglutaminase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
tRNA threonylcarbamoyladenosine dehydratase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
type I restriction endonuclease subunit R	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
xanthan lyase	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
xanthine dehydrogenase molybdopterin binding subunit	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
YgiQ family radical SAM protein	0.279197413236209	0.558394826472418	0	-1.61837241944074	4.97213883969218	-0.325488179557941	0.744811627364058	0.924603183253447
16S rRNA (cytosine(1402)-N(4))-methyltransferase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
16S rRNA pseudouridine(516) synthase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
2-deoxyribose-5-phosphate aldolase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
2-oxoglutarate oxidoreductase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
30S ribosomal protein S4	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
50S ribosomal protein L11	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
5,10-methylenetetrahydrofolate reductase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
acyl carrier protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
adenylosuccinate lyase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
aldehyde ferredoxin oxidoreductase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
alkaline protease	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
alpha-mannosidase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
aminopeptidase P family protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
aminotransferase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
arabinogalactan endo-1,4-beta-galactosidase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
AraC family transcriptional regulator	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
argininosuccinate synthase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
ATP-dependent protease ATP-binding subunit ClpX	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
ATP-dependent zinc metalloprotease FtsH	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
ATP synthase subunit A	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
ATP synthase subunit beta	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
beta galactosidase small chain	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
beta-glycosidase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
CTP synthetase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
dihydrolipoyl dehydrogenase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
DNA primase, partial	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
DUF2088 domain-containing protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
DUF2723 domain-containing protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
DUF4348 domain-containing protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
DUF4450 domain-containing protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
DUF4859 domain-containing protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
ECF transporter S component	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
electron transport complex subunit RsxA	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
electron transport complex subunit RsxE	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
endopeptidase La	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
endopolygalacturonase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
exodeoxyribonuclease III	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
F0F1 ATP synthase subunit beta	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
F0F1 ATP synthase subunit gamma	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
ferrous iron transport protein B	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
formate acetyltransferase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
fructose-1,6-bisphosphate aldolase, class II	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
gamma-glutamyl-phosphate reductase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
glucokinase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
glucose-1-phosphate adenylyltransferase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
glycoside hydrolase family 43	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
glycoside hydrolase family 43 protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
hMGL family protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
hydrolase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
igA Peptidase M64 family protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
IMP cyclohydrolase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
IS4 family transposase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
lactaldehyde reductase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
LL-diaminopimelate aminotransferase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
major outer membrane protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
metalloprotease M6 family	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
MULTISPECIES: 5-aminoimidazole-4-carboxamide ribonucleotide transformylase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
MULTISPECIES: bacteriophage K family protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
MULTISPECIES: DDE transposase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
MULTISPECIES: RagB/SusD family nutrient uptake outer membrane protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
MULTISPECIES: serine hydroxymethyltransferase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
MULTISPECIES: transketolase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
MULTISPECIES: type I restriction endonuclease subunit R	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
NAD(P)/FAD-dependent oxidoreductase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
nitroreductase family protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
outer membrane protein assembly factor	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
penicillin-binding protein 2	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
peptidase Do	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
peptidase M3	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
peptidase S10	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
phage tail protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
phosphoadenosine phosphosulfate reductase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
phosphoenolpyruvate--protein phosphotransferase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
phospholipid/glycerol acyltransferase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
phosphoribosylformylglycinamidine cyclo-ligase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
pilus assembly protein PilZ	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
PTS fructose transporter subunit IIA	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
PTS glucose transporter subunit IIA	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
pyruvate carboxylase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
radical SAM domain protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
ribokinase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
ribulose 5-phosphate epimerase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
RNA polymerase sigma-54 factor	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
rod shape-determining protein MreC	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
serine acetyltransferase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
sex pheromone biosynthesis protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
sigma-54-dependent Fis family transcriptional regulator	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
SPFH/Band 7/PHB domain protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
succinate dehydrogenase/fumarate reductase cytochrome b subunit	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
thiamine phosphate synthase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
TIGR00266 family protein	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
translation initiation factor IF-3	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
two-component sensor histidine kinase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
two-component system sensor histidine kinase/response regulator	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
type II secretion system protein GspE	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
tyrosine--tRNA ligase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
UDP pyrophosphate synthase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
uracil-DNA glycosylase	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
YjgP/YjgQ family permease	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
zinc finger domain, LSD1 subclass subfamily	0.204124145231931	0.408248290463863	0	-1.38957941560195	4.98622387663241	-0.278683719380133	0.780487557773197	0.924603183253447
1,4-dihydroxy-2-naphthoate octaprenyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
16S rRNA (cytidine(1402)-2'-O)-methyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
16S rRNA (uracil(1498)-N(3))-methyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
2-isopropylmalate synthase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
30S ribosomal protein S11	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
30S ribosomal protein S11, partial	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
30S ribosomal protein S16	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
3-hydroxybutyryl-CoA dehydrogenase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
50S ribosomal protein L10, partial	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
50S ribosomal protein L28	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
5'/3'-nucleotidase SurE	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
5-aminoimidazole-4-carboxamide ribonucleotide transformylase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
6-phosphogluconolactonase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
adenylate kinase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
alanine--tRNA ligase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
aldehyde dehydrogenase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
alpha-2-macroglobulin family protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
altronate oxidoreductase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
amidophosphoribosyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
amino acid ABC transporter permease	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
